TIMEPOINT,date,zone_demand_mw
2040-01-23 06:00,2040-01-23,834.038889589
2040-01-23 08:00,2040-01-23,877.634847846
2040-01-23 10:00,2040-01-23,900.799228965
2040-01-23 12:00,2040-01-23,907.096337433
2040-01-23 14:00,2040-01-23,901.97139926
2040-01-23 16:00,2040-01-23,897.378055707
2040-01-23 18:00,2040-01-23,958.55685956
2040-01-23 20:00,2040-01-23,882.050993193
2040-01-23 22:00,2040-01-23,744.863850614
2040-02-23 00:00,2040-02-23,671.315696845
2040-02-23 02:00,2040-02-23,629.198636483
2040-02-23 04:00,2040-02-23,638.780608697
2040-02-23 06:00,2040-02-23,715.927092335
2040-02-23 08:00,2040-02-23,838.380079263
2040-02-23 10:00,2040-02-23,888.961473669
2040-02-23 12:00,2040-02-23,890.890105602
2040-02-23 14:00,2040-02-23,888.007348678
2040-02-23 16:00,2040-02-23,897.46665481
2040-02-23 18:00,2040-02-23,932.564212044
2040-02-23 20:00,2040-02-23,880.381295258
2040-02-23 22:00,2040-02-23,783.116783797
2040-03-23 00:00,2040-03-23,668.991779804
2040-03-23 02:00,2040-03-23,630.016451961
2040-03-23 04:00,2040-03-23,637.826525303
2040-03-23 06:00,2040-03-23,693.008043381
2040-03-23 08:00,2040-03-23,804.209360159
2040-03-23 10:00,2040-03-23,838.870785188
2040-03-23 12:00,2040-03-23,843.791238295
2040-03-23 14:00,2040-03-23,841.351435291
2040-03-23 16:00,2040-03-23,850.776674444
2040-03-23 18:00,2040-03-23,882.643900056
2040-03-23 20:00,2040-03-23,857.073782911
2040-03-23 22:00,2040-03-23,753.709784738
2040-04-23 00:00,2040-04-23,653.637430431
2040-04-23 02:00,2040-04-23,623.732986923
2040-04-23 04:00,2040-04-23,664.187171065
2040-04-23 06:00,2040-04-23,819.038936629
2040-04-23 08:00,2040-04-23,903.313946047
2040-04-23 10:00,2040-04-23,943.209331901
2040-04-23 12:00,2040-04-23,957.152917338
2040-04-23 14:00,2040-04-23,960.090247982
2040-04-23 16:00,2040-04-23,952.396019008
2040-04-23 18:00,2040-04-23,953.220697797
2040-04-23 20:00,2040-04-23,914.899547464
2040-04-23 22:00,2040-04-23,767.169527561
2040-05-23 00:00,2040-05-23,696.640481825
2040-05-23 02:00,2040-05-23,664.861855316
2040-05-23 04:00,2040-05-23,712.240163363
2040-05-23 06:00,2040-05-23,865.02698748
2040-05-23 08:00,2040-05-23,950.992159979
2040-05-23 10:00,2040-05-23,985.605791407
2040-05-23 12:00,2040-05-23,992.564023887
2040-05-23 14:00,2040-05-23,984.638106178
2040-05-23 16:00,2040-05-23,954.127070782
2040-05-23 18:00,2040-05-23,937.123447023
2040-05-23 20:00,2040-05-23,906.530717431
2040-05-23 22:00,2040-05-23,796.283484046
2040-06-23 00:00,2040-06-23,684.666417016
2040-06-23 02:00,2040-06-23,652.621993197
2040-06-23 04:00,2040-06-23,694.71863001
2040-06-23 06:00,2040-06-23,834.50913037
2040-06-23 08:00,2040-06-23,928.004977066
2040-06-23 10:00,2040-06-23,975.9420834
2040-06-23 12:00,2040-06-23,989.388182793
2040-06-23 14:00,2040-06-23,990.594461663
2040-06-23 16:00,2040-06-23,974.204209911
2040-06-23 18:00,2040-06-23,954.897175851
2040-06-23 20:00,2040-06-23,944.129348316
2040-06-23 22:00,2040-06-23,805.579193806
2040-07-23 00:00,2040-07-23,719.879818617
2040-07-23 02:00,2040-07-23,684.339307463
2040-07-23 04:00,2040-07-23,721.256473979
2040-07-23 06:00,2040-07-23,857.891598389
2040-07-23 08:00,2040-07-23,945.110760167
2040-07-23 10:00,2040-07-23,993.838436715
2040-07-23 12:00,2040-07-23,1003.72709493
2040-07-23 14:00,2040-07-23,1000.09461489
2040-07-23 16:00,2040-07-23,990.764838155
2040-07-23 18:00,2040-07-23,969.570019259
2040-07-23 20:00,2040-07-23,947.932204848
2040-07-23 22:00,2040-07-23,817.628214288
2040-08-23 00:00,2040-08-23,714.564080404
2040-08-23 02:00,2040-08-23,672.297067099
2040-08-23 04:00,2040-08-23,681.476974087
2040-08-23 06:00,2040-08-23,757.819285678
2040-08-23 08:00,2040-08-23,886.126385557
2040-08-23 10:00,2040-08-23,934.049931654
2040-08-23 12:00,2040-08-23,937.76410589
2040-08-23 14:00,2040-08-23,934.138530757
2040-08-23 16:00,2040-08-23,928.890884906
2040-08-23 18:00,2040-08-23,919.036335263
2040-08-23 20:00,2040-08-23,899.899636099
2040-08-23 22:00,2040-08-23,812.816783834
2040-09-23 00:00,2040-09-23,688.98718314
2040-09-23 02:00,2040-09-23,661.304372545
2040-09-23 04:00,2040-09-23,712.546807771
2040-09-23 06:00,2040-09-23,862.137367245
2040-09-23 08:00,2040-09-23,942.289315486
2040-09-23 10:00,2040-09-23,976.916590344
2040-09-23 12:00,2040-09-23,993.041044786
2040-09-23 14:00,2040-09-23,993.906570674
2040-09-23 16:00,2040-09-23,978.395488239
2040-09-23 18:00,2040-09-23,1008.39539416
2040-09-23 20:00,2040-09-23,925.231201198
2040-09-23 22:00,2040-09-23,783.825535027
2040-10-23 00:00,2040-10-23,685.531942903
2040-10-23 02:00,2040-10-23,656.397562868
2040-10-23 04:00,2040-10-23,695.713643694
2040-10-23 06:00,2040-10-23,842.884823714
2040-10-23 08:00,2040-10-23,918.116318848
2040-10-23 10:00,2040-10-23,954.386046377
2040-10-23 12:00,2040-10-23,968.11158651
2040-10-23 14:00,2040-10-23,964.792655784
2040-10-23 16:00,2040-10-23,951.612270509
2040-10-23 18:00,2040-10-23,986.968803338
2040-10-23 20:00,2040-10-23,906.9940949
2040-10-23 22:00,2040-10-23,781.079046019
2040-11-23 00:00,2040-11-23,657.644688837
2040-11-23 02:00,2040-11-23,628.558019211
2040-11-23 04:00,2040-11-23,643.026419149
2040-11-23 06:00,2040-11-23,702.406037269
2040-11-23 08:00,2040-11-23,812.680515918
2040-11-23 10:00,2040-11-23,863.227801748
2040-11-23 12:00,2040-11-23,858.798012971
2040-11-23 14:00,2040-11-23,850.395032767
2040-11-23 16:00,2040-11-23,872.053312323
2040-11-23 18:00,2040-11-23,942.357449444
2040-11-23 20:00,2040-11-23,869.674821562
2040-11-23 22:00,2040-11-23,755.447616632
2040-12-23 00:00,2040-12-23,660.881842174
2040-12-23 02:00,2040-12-23,622.710727975
2040-12-23 04:00,2040-12-23,664.139460656
2040-12-23 06:00,2040-12-23,798.178049001
2040-12-23 08:00,2040-12-23,884.926928402
2040-12-23 10:00,2040-12-23,924.481561274
2040-12-23 12:00,2040-12-23,925.1903541
2040-12-23 14:00,2040-12-23,919.649707271
2040-12-23 16:00,2040-12-23,907.198579966
2040-12-23 18:00,2040-12-23,952.416484153
2040-12-23 20:00,2040-12-23,889.731578737
2040-12-23 22:00,2040-12-23,784.295775807
2045-01-23 00:00,2045-01-23,661.514827146
2045-01-23 02:00,2045-01-23,630.779152826
2045-01-23 04:00,2045-01-23,681.043178724
2045-01-23 06:00,2045-01-23,854.313364786
2045-01-23 08:00,2045-01-23,899.346879928
2045-01-23 10:00,2045-01-23,923.275095974
2045-01-23 12:00,2045-01-23,929.779848728
2045-01-23 14:00,2045-01-23,924.485918051
2045-01-23 16:00,2045-01-23,919.741111084
2045-01-23 18:00,2045-01-23,982.937258154
2045-01-23 20:00,2045-01-23,903.908645658
2045-01-23 22:00,2045-01-23,762.19781948
2045-02-23 00:00,2045-02-23,686.224448809
2045-02-23 02:00,2045-02-23,642.718597547
2045-02-23 04:00,2045-02-23,652.616530934
2045-02-23 06:00,2045-02-23,732.306884765
2045-02-23 08:00,2045-02-23,858.797703214
2045-02-23 10:00,2045-02-23,911.046996083
2045-02-23 12:00,2045-02-23,913.039223777
2045-02-23 14:00,2045-02-23,910.061409255
2045-02-23 16:00,2045-02-23,919.832631702
2045-02-23 18:00,2045-02-23,956.087514915
2045-02-23 20:00,2045-02-23,902.183890194
2045-02-23 22:00,2045-02-23,801.712125728
2045-03-23 00:00,2045-03-23,683.823901661
2045-03-23 02:00,2045-03-23,643.563380118
2045-03-23 04:00,2045-03-23,651.630987074
2045-03-23 06:00,2045-03-23,708.6320906
2045-03-23 08:00,2045-03-23,823.500220197
2045-03-23 10:00,2045-03-23,859.304589944
2045-03-23 12:00,2045-03-23,864.387292753
2045-03-23 14:00,2045-03-23,861.867038355
2045-03-23 16:00,2045-03-23,871.603070479
2045-03-23 18:00,2045-03-23,904.521103355
2045-03-23 20:00,2045-03-23,878.107823234
2045-03-23 22:00,2045-03-23,771.335444257
2045-04-23 00:00,2045-04-23,667.963249604
2045-04-23 02:00,2045-04-23,637.07272068
2045-04-23 04:00,2045-04-23,678.860863135
2045-04-23 06:00,2045-04-23,838.818795202
2045-04-23 08:00,2045-04-23,925.872734707
2045-04-23 10:00,2045-04-23,967.083652755
2045-04-23 12:00,2045-04-23,981.487021577
2045-04-23 14:00,2045-04-23,984.521209363
2045-04-23 16:00,2045-04-23,976.573266689
2045-04-23 18:00,2045-04-23,977.425138886
2045-04-23 20:00,2045-04-23,937.840366059
2045-04-23 22:00,2045-04-23,785.239015974
2045-05-23 00:00,2045-05-23,712.384307049
2045-05-23 02:00,2045-05-23,679.557794792
2045-05-23 04:00,2045-05-23,728.498380987
2045-05-23 06:00,2045-05-23,886.323281104
2045-05-23 08:00,2045-05-23,975.123116047
2045-05-23 10:00,2045-05-23,1010.87811622
2045-05-23 12:00,2045-05-23,1018.06579325
2045-05-23 14:00,2045-05-23,1009.87852201
2045-05-23 16:00,2045-05-23,978.361399108
2045-05-23 18:00,2045-05-23,960.797088592
2045-05-23 20:00,2045-05-23,929.195577663
2045-05-23 22:00,2045-05-23,815.312991926
2045-06-23 00:00,2045-06-23,700.015402901
2045-06-23 02:00,2045-06-23,666.914328789
2045-06-23 04:00,2045-06-23,710.399083045
2045-06-23 06:00,2045-06-23,854.799111542
2045-06-23 08:00,2045-06-23,951.377941238
2045-06-23 10:00,2045-06-23,1000.89575184
2045-06-23 12:00,2045-06-23,1014.78523024
2045-06-23 14:00,2045-06-23,1016.03128561
2045-06-23 16:00,2045-06-23,999.100572763
2045-06-23 18:00,2045-06-23,979.156898041
2045-06-23 20:00,2045-06-23,968.034006293
2045-06-23 22:00,2045-06-23,824.915223485
2045-07-23 00:00,2045-07-23,736.389950397
2045-07-23 02:00,2045-07-23,699.67750706
2045-07-23 04:00,2045-07-23,737.812000343
2045-07-23 06:00,2045-07-23,878.952605805
2045-07-23 08:00,2045-07-23,969.047779753
2045-07-23 10:00,2045-07-23,1019.38222926
2045-07-23 12:00,2045-07-23,1029.59696148
2045-07-23 14:00,2045-07-23,1025.84470207
2045-07-23 16:00,2045-07-23,1016.20728019
2045-07-23 18:00,2045-07-23,994.313571783
2045-07-23 20:00,2045-07-23,971.962260288
2045-07-23 22:00,2045-07-23,837.361554935
2045-08-23 00:00,2045-08-23,730.898928135
2045-08-23 02:00,2045-08-23,687.238179301
2045-08-23 04:00,2045-08-23,696.720789544
2045-08-23 06:00,2045-08-23,775.580454119
2045-08-23 08:00,2045-08-23,908.118422231
2045-08-23 10:00,2045-08-23,957.622225453
2045-08-23 12:00,2045-08-23,961.458872895
2045-08-23 14:00,2045-08-23,957.713746071
2045-08-23 16:00,2045-08-23,952.293061486
2045-08-23 18:00,2045-08-23,942.113562553
2045-08-23 20:00,2045-08-23,922.345839442
2045-08-23 22:00,2045-08-23,832.391469751
2045-09-23 00:00,2045-09-23,704.478644323
2045-09-23 02:00,2045-09-23,675.883005645
2045-09-23 04:00,2045-09-23,728.815136855
2045-09-23 06:00,2045-09-23,883.338376957
2045-09-23 08:00,2045-09-23,966.133299217
2045-09-23 10:00,2045-09-23,1001.90239271
2045-09-23 12:00,2045-09-23,1018.5585437
2045-09-23 14:00,2045-09-23,1019.45260991
2045-09-23 16:00,2045-09-23,1003.43005659
2045-09-23 18:00,2045-09-23,1034.41919575
2045-09-23 20:00,2045-09-23,948.512701373
2045-09-23 22:00,2045-09-23,802.444247707
2045-10-23 00:00,2045-10-23,700.909469111
2045-10-23 02:00,2045-10-23,670.814396153
2045-10-23 04:00,2045-10-23,711.426906853
2045-10-23 06:00,2045-10-23,863.450989563
2045-10-23 08:00,2045-10-23,941.163209015
2045-10-23 10:00,2045-10-23,978.628914305
2045-10-23 12:00,2045-10-23,992.807047878
2045-10-23 14:00,2045-10-23,989.378676922
2045-10-23 16:00,2045-10-23,975.76367444
2045-10-23 18:00,2045-10-23,1012.28607285
2045-10-23 20:00,2045-10-23,929.674234794
2045-10-23 22:00,2045-10-23,799.607194474
2045-11-23 00:00,2045-11-23,672.102645532
2045-11-23 02:00,2045-11-23,642.056856212
2045-11-23 04:00,2045-11-23,657.002345053
2045-11-23 06:00,2045-11-23,718.33997906
2045-11-23 08:00,2045-11-23,832.250708462
2045-11-23 10:00,2045-11-23,884.464768041
2045-11-23 12:00,2045-11-23,879.888908994
2045-11-23 14:00,2045-11-23,871.208844342
2045-11-23 16:00,2045-11-23,893.581295811
2045-11-23 18:00,2045-11-23,966.203679862
2045-11-23 20:00,2045-11-23,891.1243754
2045-11-23 22:00,2045-11-23,773.130580366
2045-12-23 00:00,2045-12-23,675.446542527
2045-12-23 02:00,2045-12-23,636.016753207
2045-12-23 04:00,2045-12-23,678.811579497
2045-12-23 06:00,2045-12-23,817.270029298
2045-12-23 08:00,2045-12-23,906.879413523
2045-12-23 10:00,2045-12-23,947.738342414
2045-12-23 12:00,2045-12-23,948.47050736
2045-12-23 14:00,2045-12-23,942.747160223
2045-12-23 16:00,2045-12-23,929.885462662
2045-12-23 18:00,2045-12-23,976.594406663
2045-12-23 20:00,2045-12-23,911.842495016
2045-12-23 22:00,2045-12-23,802.929994463
